2.48264172610793,99.6725711820671,0
2.47611447187335,99.6286041457019,-24
2.52267772962096,99.5336388416827,-743
5.49689157315298,99.0756623816543,-3355
6.03375179052027,99.0039461820982,-3388
7.20933655270138,98.8369394257655,-3910
7.99243427467625,98.7210597466576,-4269
14.5070631736823,97.5650103480138,-4988
16.1946529749673,97.1956110684819,-5053
17.0491898616948,96.9970666561242,-5086
20.6546284932404,96.0739490207283,-5151
21.7762537164372,95.7565786398142,-5086
24.4500436087184,94.9270992216902,-4628
29.482927254726,92.9215068212747,-4139
31.3085037657726,92.0158888921891,-3584
33.7257166194073,90.5634074750904,-2767
35.6773293549162,88.7476438307901,-1037
36.4890801354415,87.1722814164457,-906
36.8883541540991,84.8001736213579,-24
36.8625854982128,83.4673520132937,-122
36.8563947784533,83.0312358877621,-122
36.8347978037008,79.1937823071325,0
36.5288045165731,71.6082412462177,0
36.5118042380324,71.1423701639575,0
36.4134814422434,68.2364613043836,0
36.3762382066766,67.1365160005323,92
36.2467608289752,65.3161745224348,223
36.153510596742,64.339442065709,92
36.092648017327,63.4769152863899,0
36.0377529998203,62.1564982422036,0
36.0225098958129,61.6707202934074,0
35.8704430395329,55.3805261061345,0
35.8525632733649,54.5484394895177,0
35.839998733414,53.9357238294193,0
35.8306742397879,53.4630926549152,0
35.8212566475399,52.9807542184216,0
35.8022808025179,52.0021038733597,0
35.793498393623,51.539166594257,0
35.7094864818209,47.7613577058571,0
35.6934346216985,47.2422996268861,0
35.6781767377316,46.7737017687651,0
35.6598806053838,46.2230700001399,0
35.5984664315309,44.6260594192448,0
35.5790879549799,44.2165159637357,0
35.5069934955457,42.8408477909469,157
35.4729075786773,42.4071043307018,223
34.6293386762426,38.7039950172241,944
34.4326947358595,38.1806362632244,1370
34.1085495036895,37.517075922609,1534
33.8401285670403,37.0549240665621,1436
33.2147224082394,36.0092235676121,1042
32.9275697669662,35.4830730068226,1010
32.5116088543758,34.6832380536106,1108
31.7566814167693,33.2651590939086,1501
31.4244048349974,32.7447283835543,2157
29.5908143940726,30.8282881421139,2026
29.0286503917591,30.2856823354656,2091
27.8941689693089,29.2166917005826,2157
26.1710142138189,27.6681136126825,2091
24.3333640644406,26.0309541538399,1436
23.2109843475645,24.7384751298145,1239
21.6609455004927,22.7081369846689,846
20.7451825738967,21.3806541462621,1206
20.507112378296,21.0805727232847,1436
20.2901498001662,20.849160250963,1469
19.9307667730951,20.5100424295649,1469
19.6064788739707,20.2229308556695,1403
18.6139845090221,19.2293515021498,518
18.4045081520602,18.905830947606,387
18.2349419970194,18.5669058227321,321
18.1271781041893,18.3017557641691,223
17.927996850812,17.4466146756089,26
17.8961940462821,17.1775520340895,59
17.805177348027,16.3999565502553,190
17.599816934438,15.3468240579485,190
17.3967382648989,14.4087295916359,190
17.3180349875116,14.058627040647,190
17.2198615494307,13.6331962750555,223
17.0840087907908,13.0727640329078,255
16.7165399619382,11.9409337794341,649
16.5898863552652,11.6904809884636,747
16.3040037228358,11.247498561861,878
16.1246165512814,11.0133802897082,911
15.9272345214506,10.7761752183195,1010
15.7080561085286,10.5342793559623,1108
15.5233480883611,10.346170042807,1141
13.29043404934,8.82824163584714,1665
9.75360379843813,7.0656208352704,1304
9.33968221765172,6.8590892090322,1239
8.94063261141607,6.68269136853908,1042
8.63132192559603,6.49860378299108,715
8.32657845362553,6.292618137294,387
8.12477529829272,6.09265363124124,157
8.04213148347955,5.96312128457514,0
7.95209661282021,5.6191165363174,0
7.93753782275841,5.47276796741848,0
7.93057126536741,5.37387938835999,0
7.92408423032538,5.25876929960021,0
7.91907700871745,5.15427100355909,0
7.91405952355052,5.03801649258551,0
7.90228605441061,4.74478332550683,0
7.89775424248048,4.63038042815325,0
7.87028029021499,4.07444549790746,0
7.85783471595395,3.91233259885833,0
7.85180059204483,3.83962876038905,0
7.84125790026502,3.70849878482805,0
7.82491620632837,3.49534435010224,0
7.81812591989703,3.40588033894945,0
7.81168762159427,3.31979724344482,0
7.80511497347236,3.23098982266402,0
7.79190355423434,3.05762987223399,0
7.77941461107712,2.90518305813373,0
7.76726810609348,2.76617025799321,0
7.72289675587638,2.24344306267673,0
7.70100216545065,2.05028516425734,157
7.64664309705886,1.87465012890273,420
7.5973188593483,1.78806789265168,485
7.45143619762077,1.6087748347245,551
7.36664109127173,1.52446637702917,682
7.02630644981411,1.27112252320412,1010
6.84221881834539,1.1658996860056,1075
6.62530643490095,1.05745076047045,1108
6.28160950858805,0.906734411530806,1108
5.84104209750378,0.73355899674128,1108
5.22129693266049,0.514672673042203,1108
4.97156175912986,0.433601068549517,1206
4.35195230510945,0.260372151592652,1469
3.4164811912816,0.0765642691055421,1600
3.0204509348933,0.0171789023399916,1534
2.67797838258567,359.971165511132,1534
2.20513272919726,359.915093124566,1567
1.85790573838707,359.879971161796,1567
1.19545973625045,359.826849544792,1567
0.851824219189979,359.806558627578,1501
-0.239551584918963,359.774536818791,780
-0.543747349133478,359.775496046118,223
-0.651233058051439,359.777733869661,26
-0.757005227987356,359.782686764688,0
-0.796158314675663,359.786952487852,59
-0.830848900691585,359.798036930797,124
-0.865562329368021,359.809274341746,0
-0.873315195759828,359.817693168559,0
-0.875746188449884,359.826584311729,0
-0.875823861865138,359.833813649784,0
-0.874656654992299,359.843259290929,0
-0.87118719021174,359.859196956549,0
-0.867941730245502,359.871694730001,0
-0.862294695691459,359.892093381227,0
-0.860395188048497,359.898740604521,0
-0.858476630681026,359.905360239109,0
-0.853465247284887,359.922321943414,0
-0.851493842256264,359.928797918901,0
-0.849503342313166,359.935270294424,0
-0.846907635458458,359.943703500089,0
-0.844894030613934,359.950310024198,0
-0.840944455118206,359.963198120071,0
-0.828174105248837,0.0051096270675689,0
-0.823386616480428,0.0206952762548299,0
-2.23237922729465,243.992765655937,0
-2.22684268756542,244.027212559867,0
-2.22515228230333,244.075980990206,92
-2.29309221119373,244.120584952339,977
-3.49153344957787,244.256559994087,3468
-4.15190570823115,244.312335055871,3993
-4.96591239493399,244.379646228502,4386
-6.44633111615485,244.504217905436,4911
-8.9578269183368,244.730812613519,5337
-10.7263048348852,244.90976843249,5468
-11.7388775521525,245.021598161896,5468
-16.1974993367279,245.63268508193,4779
-17.148698457354,245.807357860496,4386
-24.1134691629729,248.479512874712,3534
-24.8501927887237,248.835339740585,3665
-25.4617649216265,249.142839739222,3599
-27.0011915135462,249.90473097287,3271
-28.5430388179761,250.768558682622,3009
-31.585935024581,252.846035239765,2419
-32.2602756125988,253.390563919361,2321
-33.0467613296839,254.086534262962,2222
-34.3002568252761,255.345449193441,1632
-35.2144312560072,257.295241130044,0
-35.2542946597656,257.927026462408,0
-35.2680228729886,258.584160496215,0
-35.2557443062773,261.821345197824,0
-35.2487525500613,262.526761913588,0
-35.2347904575028,264.390213328226,0
-35.2322152129988,265.128325304625,0
-35.2313504811443,266.032616007997,0
-35.2318331943962,266.517811522333,0
-35.2328876023829,266.991412810925,0
-35.2353540552013,267.672905023653,0
-35.2384968625745,268.288002730438,0
-35.2421742773657,268.859170877158,0
-35.249749822061,269.794907071725,0
-35.2902821393483,273.031566824516,0
-35.3019497135706,273.724379746061,0
-35.3121197396159,274.292343969789,0
-35.3224386373946,274.864089180157,0
-35.3392093180914,276.44335942012,0
-35.338580085006,277.42704572763,0
-35.3360263062995,277.820114982659,0
-35.3314100823733,278.325777038499,0
-35.3234240576772,279.211665313966,0
-35.3194077553209,279.730588861331,0
-35.3140798035972,280.44230613597,0
-35.3086828837234,281.16643809333,0
-35.2893293487906,283.216361615845,0
-35.2840022091239,283.63905156947,0
-35.2740986031594,284.369114117258,0
-35.1607040038835,290.437573792827,0
-35.1350484922154,291.437801349468,0
-35.1239419107983,291.851999155575,0
-35.095212162133,292.877624985394,0
-35.0804527194799,293.382155536322,0
-35.0683375947838,293.785904431996,0
-35.0425321418527,294.616236317609,0
-35.002316884986,295.836519161718,0
-34.9634995657817,296.941469588294,0
-34.9492284542853,297.332066597826,0
-34.730145908221,302.580569181119,0
