117.112091064453,1647.37243652344,200.174448708371,0,0,0,2.75046740913028,-1.21812359976136,0,0,0,16384,0,0,0.0373452831487093
117.164619445801,1647.326171875,200.141542731379,0,0,0,2.80611111376581,-1.27414424108133,0,0,0,16384,0,0,0.0373452831487093
117.267066955566,1647.28063964844,200.066578751242,0,0,0,2.93499887592554,-1.40586629787055,-528.426940917969,0,0,16384,0,0,0.0373452831487093
117.357238769531,1647.31311035156,199.991796074047,0,0,0,3.40441829746411,-1.56227785830209,-1441.0284576416,0,0,16384,0,0,0.0373452831487093
117.417068481445,1647.48059082031,199.905387600404,0,0,0,5.00540244929553,-1.82123740388772,-1858.34148025513,0,0,16384,0,0,0.0373452831487093
117.426300048828,1647.826171875,199.744329484541,0,0,0,7.25734919921152,-2.07644776804693,-2354.16878509521,0,0,16384,0,0,0.0373452831487093
117.39680480957,1648.23718261719,199.495959667465,0,0,0,9.577330586203,-2.29067560979801,-2321.41146087646,303.062846183777,0,16384,-127,-119,0.0373452831487093
117.299507141113,1649.12963867188,198.773002290358,0,0,0,12.9619069587215,-3.08401240763111,-1666.09312438965,779.439467430115,0,16384,-127,-119,0.0373452831487093
117.234535217285,1649.74304199219,198.261135547786,0,0,0,14.4713739049974,-3.64727329701652,-1329.27806091309,1182.54689693451,0,16384,-127,-119,0.0373452831487093
117.004585266113,1653.45983886719,196.800590900495,0,0,0,17.569915994167,-5.0792729554634,-1254.0428314209,1206.66139888763,0,16384,-127,-119,0.0373452831487093
116.963195800781,1654.32641601563,196.56838325803,0,0,0,18.0287718142134,-5.23569800671633,-1110.99729919434,1192.75600337982,0,16384,-127,-119,0.0373452831487093
116.870567321777,1655.6015625,196.030058978783,0,0,0,18.9749150815748,-5.54900679435251,-1181.80137634277,1178.21877193451,0,16384,-127,-119,0.0373452831487093
116.722717285156,1656.74328613281,195.246159160516,0,0,0,20.2399406001868,-5.96538068489019,-1110.27737426758,1150.02968502045,0,16384,-127,-119,0.0373452831487093
116.412254333496,1659.80932617188,193.84428108448,0,0,0,21.9600712503974,-6.6080262249924,0,1039.61269283295,0,16384,-127,-119,0.0373452831487093
116.354476928711,1660.33666992188,193.56480457078,0,0,0,22.1011253007563,-6.69855498369223,0,1039.8456029892,0,16384,-127,-119,0.0373452831487093
116.136245727539,1662.62084960938,192.552171910703,0,0,0,22.4791672188399,-6.99664538353075,0,1040.97243404388,0,16384,-127,-119,0.0373452831487093
116.068984985352,1663.30725097656,192.25952997515,0,0,0,22.5766586625931,-7.09267070010607,0,1041.3739233017,0,16384,-127,-119,0.0373452831487093
115.922302246094,1665.1689453125,191.670388135954,0,0,0,22.7741607484741,-7.29820700778304,18.97633934021,972.574732780457,0,16384,-127,-119,0.0373452831487093
115.829544067383,1666.19079589844,191.318411557905,0,0,0,22.8943035664079,-7.41952550086113,67.1887435913086,973.181300163269,0,16384,-127,-119,0.0373452831487093
115.67586517334,1667.806640625,190.772248766557,0,0,0,23.0645876847972,-7.59751880665975,0,974.262965202332,0,16384,-127,-119,0.0373452831487093
115.363754272461,1671.18469238281,189.746444617786,0,0,0,23.412716482332,-7.93221748394321,115.065071105957,976.641688346863,0,16384,-127,-119,0.0373452831487093
115.160438537598,1673.6357421875,189.11930493967,0,0,0,23.5775759317457,-8.13651976183936,524.902118682861,936.385890007019,0,16384,-127,-119,0.0373452831487093
115.048454284668,1674.91357421875,188.767470118091,0,0,0,23.5979629033823,-8.24520956277185,669.464809417725,853.015467643738,0,16384,-127,-119,0.0373452831487093
114.901748657227,1676.51940917969,188.328657259392,0,0,0,23.534926557327,-8.35842961096792,766.711265563965,699.402003288269,0,16384,-127,-119,0.0373452831487093
114.496231079102,1680.97900390625,187.273536658329,0,0,0,23.0710297811897,-8.38745092886328,1278.53072738647,377.709673881531,0,16384,-127,-119,0.0373452831487093
114.347618103027,1682.62658691406,186.934947802792,0,0,0,22.7815526822663,-8.32362098640662,1304.77865219116,378.255236625671,0,16384,-127,-119,0.0373452831487093
114.231941223145,1683.86572265625,186.686809019477,0,0,0,22.5303862237898,-8.28230682516041,1306.20174789429,378.669512748718,0,16384,-127,-119,0.0373452831487093
114.000068664551,1686.37121582031,186.17399291946,0,0,0,22.0060663167473,-8.25309093656769,1381.93416976929,379.542559623718,0,16384,-127,-119,0.0373452831487093
113.884658813477,1687.6357421875,185.928294348502,0,0,0,21.738607959679,-8.26543049479185,1359.05550765991,379.995562553406,0,16384,-127,-119,0.0373452831487093
113.667762756348,1690.03283691406,185.477227493222,0,0,0,21.2223195872675,-8.31613787244391,1142.31226730347,352.626116752625,0,16384,-127,-119,0.0373452831487093
112.976585388184,1698.26733398438,184.232265111623,0,0,0,20.1689165292758,-8.25921506246146,487.134880065918,0,0,16384,-127,-119,0.0373452831487093
112.814804077148,1700.41467285156,183.975629338301,0,0,0,20.0708566854763,-8.13617266367234,611.495109558105,0,0,16384,-127,-119,0.0373452831487093
112.569091796875,1703.724609375,183.553870933958,0,0,0,19.8706503674718,-8.00067593555311,1289.58232879639,0,0,16384,-127,-119,0.0373452831487093
112.463516235352,1705.15234375,183.355833055705,0,0,0,19.7140835078262,-7.97177352425367,1603.23753356934,0,0,16384,-127,-119,0.0373452831487093
112.211547851563,1708.45361328125,182.866233370436,0,0,0,19.0786824375648,-7.95059812380131,2324.42641830444,0,0,16384,-127,-119,0.0373452831487093
112.060607910156,1710.26513671875,182.570719569642,0,0,0,18.5256654454755,-7.950603575753,2534.41115570068,0,0,16384,-127,-119,0.0373452831487093
