94.267463684082,1012.75671386719,112.62083161252,0,0,180,0.558012305940929,-5.91797780622819,2353,0,0,16384
94.1808700561523,1014.20477294922,112.610902156435,0,0,180,-0.0811243446065258,-5.90501501715915,2813,0,0,16384
93.9580078125,1017.66955566406,112.643848973413,0,0,180,-2.05676445062125,-5.86837104194821,3107,0,0,16384
93.8660583496094,1019.21820068359,112.683599632314,0,0,180,-2.95417519482754,-5.8489961919138,3370,0,0,16384
93.7567138671875,1021.05877685547,112.754569653393,0,0,180,-4.11120923595313,-5.8232815008496,3501,0,0,16384
93.5611267089844,1024.28198242188,112.950180964451,0,0,180,-6.25135186660348,-5.76449967713249,3402,0,0,16384
93.3740005493164,1027.41369628906,113.229210054266,0,0,180,-8.33362078961789,-5.68582274133577,3140,0,0,16384
93.3114700317383,1028.49755859375,113.346434578799,0,0,180,-9.03095961950805,-5.65239762777241,3009,0,0,16384
93.0701522827148,1033.08142089844,113.954374576109,0,0,180,-11.6793268293761,-5.47251183006852,2387,0,0,16384
92.9434967041016,1035.90417480469,114.416019324934,0,0,180,-13.070181249084,-5.3313200910452,2255,0,0,16384
92.8572006225586,1038.04479980469,114.814019110711,0,0,180,-14.0970971740305,-5.21059601653802,2518,0,0,16384
92.7385635375977,1041.16613769531,115.48356792794,0,0,180,-15.861214930988,-5.0098452757554,3206,0,0,16384
92.6891860961914,1042.49645996094,115.804950150914,0,0,180,-16.7534653920383,-4.90953272389948,3206,0,0,16384
92.6598129272461,1043.3212890625,116.015613947761,0,0,180,-17.328861866423,-4.84148563732078,3173,0,0,16384
92.5272750854492,1048.67004394531,117.589515997949,0,0,180,-20.6949487003601,-4.29566510965258,1796,0,0,16384
92.5191116333008,1050.54968261719,118.246820268145,0,0,180,-21.5320247177602,-4.06069790549069,1304,0,0,16384
92.5317687988281,1052.16662597656,118.850196548445,0,0,180,-22.1149224174594,-3.84077883771656,1403,0,0,16384
92.6078872680664,1055.4345703125,120.247300949912,0,0,180,-23.4728576032135,-3.3335419153629,1567,59,0,16384
92.6299591064453,1056.03076171875,120.5409446984,0,0,180,-23.7525734142949,-3.2404650795545,1403,190,0,16384
92.68896484375,1057.33740234375,121.276864541099,0,0,180,-24.31886151424,-3.13731099394197,1206,289,0,16384
92.7375946044922,1058.20178222656,121.817727582475,0,0,180,-24.6655546168387,-3.10625417846789,1075,485,0,16384
92.7685546875,1058.69543457031,122.153663507744,0,0,180,-24.855389154336,-3.11000090253349,977,518,0,16384
92.8403701782227,1059.67797851563,122.865937862936,0,0,180,-25.2076195822397,-3.12316362652052,911,518,0,16384
92.8779602050781,1060.10681152344,123.186329636026,0,0,180,-25.3544329351032,-3.10913620491582,944,518,0,16384
92.9252166748047,1060.61877441406,123.577689895077,0,0,180,-25.5340699185915,-3.07565235088167,1042,551,0,16384
92.9643249511719,1061.02282714844,123.896709709618,0,0,180,-25.6858207114276,-3.04142345328636,1042,551,0,16384
93.178581237793,1063.03076171875,125.84331922891,0,0,180,-26.4861014605175,-3.13577924000675,846,1010,0,16384
93.2245712280273,1063.44494628906,126.33976044143,0,0,180,-26.6540790460157,-3.24034461773864,846,1010,0,16384
93.3246612548828,1064.28332519531,127.351762828814,0,0,180,-27.0095177864482,-3.34566772739099,813,1010,0,16384
93.7115325927734,1067.5888671875,131.311527597829,0,0,180,-28.284084332212,-3.42562025416801,715,1010,0,16384
93.765266418457,1068.03051757813,131.900551062799,0,0,180,-28.4543623372191,-3.43907462172804,715,1010,0,16384
94.0237274169922,1070.14892578125,134.924578988764,0,0,180,-29.3375983651443,-3.48073516781402,813,1010,0,16384
